transaction_date,transaction_type,cryptocurrency,amount,price_per_unit,total_value,fee_amount,fee_currency,currency,exchange_name,transaction_id,notes
2023-06-24T04:54:24+00:00,BUY,BTC,0.001954,27971.9,54.66,0.03,EUR,EUR,DEMO Beta,DB-0192,DCA strategy
2023-07-02T02:31:48+00:00,BUY,BTC,0.005224,26682.54,139.39,0.2,EUR,EUR,DEMO Beta,DB-0193,Dip buy
2023-07-09T05:40:12+00:00,BUY,BTC,0.003726,26980.52,100.53,0.11,EUR,EUR,DEMO Beta,DB-0194,Monthly purchase
2023-07-17T05:24:36+00:00,BUY,BTC,0.0076,26095.12,198.32,0.21,EUR,EUR,DEMO Beta,DB-0195,DCA strategy
2023-07-24T00:24:00+00:00,BUY,BTC,0.008242,26623.33,219.43,0.16,EUR,EUR,DEMO Beta,DB-0196,Portfolio rebalance
2023-08-01T11:33:24+00:00,BUY,BTC,0.003075,25739.71,79.15,0.07,EUR,EUR,DEMO Beta,DB-0197,DCA strategy
2023-08-08T10:05:48+00:00,BUY,BTC,0.009732,25955.42,252.6,0.17,EUR,EUR,DEMO Beta,DB-0198,Regular investment
2023-08-16T09:03:12+00:00,BUY,BTC,0.006495,24010.96,155.95,0.16,EUR,EUR,DEMO Beta,DB-0199,Portfolio rebalance
2023-08-23T22:30:36+00:00,BUY,BTC,0.001133,25712.09,29.13,0.02,EUR,EUR,DEMO Beta,DB-0200,Dip buy
2023-08-31T13:44:00+00:00,BUY,BTC,0.010469,23587.89,246.94,0.25,EUR,EUR,DEMO Beta,DB-0201,Dip buy
2023-09-07T21:04:24+00:00,BUY,BTC,0.0029,24111.25,69.92,0.06,EUR,EUR,DEMO Beta,DB-0202,DCA strategy
2023-09-15T22:05:48+00:00,BUY,BTC,0.001743,22840.05,39.81,0.03,EUR,EUR,DEMO Beta,DB-0203,DCA strategy
2023-09-23T15:53:12+00:00,BUY,BTC,0.011435,25014.19,286.04,0.24,EUR,EUR,DEMO Beta,DB-0204,Dip buy
2023-10-01T02:28:36+00:00,BUY,BTC,0.006512,26965.24,175.6,0.15,EUR,EUR,DEMO Beta,DB-0205,Regular investment
2023-10-09T00:58:00+00:00,BUY,BTC,0.006902,26767.96,184.75,0.2,EUR,EUR,DEMO Beta,DB-0206,Dip buy
2023-10-15T17:35:24+00:00,BUY,BTC,0.001869,27713.88,51.8,0.07,EUR,EUR,DEMO Beta,DB-0207,Monthly purchase
2023-10-23T11:01:48+00:00,BUY,BTC,0.005298,30339.51,160.74,0.18,EUR,EUR,DEMO Beta,DB-0208,DCA strategy
2023-10-31T03:42:12+00:00,BUY,BTC,0.005812,30942.24,179.84,0.26,EUR,EUR,DEMO Beta,DB-0209,Monthly purchase
2023-11-07T22:27:36+00:00,BUY,BTC,0.001948,32496.88,63.3,0.06,EUR,EUR,DEMO Beta,DB-0210,Regular investment
2023-11-15T17:57:00+00:00,BUY,BTC,0.001605,34381.81,55.18,0.06,EUR,EUR,DEMO Beta,DB-0211,Monthly purchase
2023-11-23T05:22:24+00:00,BUY,BTC,0.008787,32706.11,287.39,0.34,EUR,EUR,DEMO Beta,DB-0212,Monthly purchase
2023-11-30T13:09:48+00:00,BUY,BTC,0.004814,33987.8,163.62,0.16,EUR,EUR,DEMO Beta,DB-0213,Dip buy
2023-12-08T15:40:12+00:00,BUY,BTC,0.002396,36734.46,88.02,0.11,EUR,EUR,DEMO Beta,DB-0214,Dip buy
2023-12-16T06:19:36+00:00,BUY,BTC,0.002299,38885.16,89.4,0.12,EUR,EUR,DEMO Beta,DB-0215,Dip buy
2023-12-24T01:25:00+00:00,BUY,BTC,0.003992,39167.01,156.35,0.07,EUR,EUR,DEMO Beta,DB-0216,Portfolio rebalance
2023-12-31T17:57:24+00:00,BUY,BTC,0.006458,38484.62,248.53,0.24,EUR,EUR,DEMO Beta,DB-0217,DCA strategy
2024-01-08T05:43:48+00:00,BUY,BTC,0.007236,39998.44,289.43,0.23,EUR,EUR,DEMO Beta,DB-0218,Dip buy
2024-01-15T21:47:12+00:00,BUY,BTC,0.010837,41093.32,445.33,0.51,EUR,EUR,DEMO Beta,DB-0219,DCA strategy
2024-01-23T09:39:36+00:00,BUY,BTC,0.006597,38913.62,256.71,0.12,EUR,EUR,DEMO Beta,DB-0220,DCA strategy
2024-01-30T11:03:00+00:00,BUY,BTC,0.006189,38978.21,241.24,0.2,EUR,EUR,DEMO Beta,DB-0221,Monthly purchase
2024-02-07T04:01:24+00:00,BUY,BTC,0.011564,46136.38,533.52,0.23,EUR,EUR,DEMO Beta,DB-0222,Regular investment
2024-02-14T19:18:48+00:00,BUY,BTC,0.003731,48622.58,181.41,0.26,EUR,EUR,DEMO Beta,DB-0223,Dip buy
2024-02-22T10:32:12+00:00,BUY,BTC,0.001857,51461.96,95.56,0.08,EUR,EUR,DEMO Beta,DB-0224,Portfolio rebalance
2024-03-01T01:06:36+00:00,BUY,BTC,0.001579,61039.95,96.38,0.06,EUR,EUR,DEMO Beta,DB-0225,Portfolio rebalance
2024-03-08T12:44:00+00:00,BUY,BTC,0.011495,62888.48,722.9,0.34,EUR,EUR,DEMO Beta,DB-0226,Regular investment
2024-03-16T19:09:24+00:00,BUY,BTC,0.009509,62196.19,591.42,0.44,EUR,EUR,DEMO Beta,DB-0227,DCA strategy
2024-03-23T21:46:48+00:00,BUY,BTC,0.001088,60318.55,65.63,0.04,EUR,EUR,DEMO Beta,DB-0228,Portfolio rebalance
2024-03-31T13:30:12+00:00,BUY,BTC,0.009135,61707.04,563.69,0.38,EUR,EUR,DEMO Beta,DB-0229,Dip buy
2024-04-08T15:50:36+00:00,BUY,BTC,0.006427,59756.05,384.05,0.48,EUR,EUR,DEMO Beta,DB-0230,Monthly purchase
2024-04-15T16:19:00+00:00,BUY,BTC,0.007012,60354.76,423.21,0.54,EUR,EUR,DEMO Beta,DB-0231,Monthly purchase
2024-04-23T16:33:24+00:00,BUY,BTC,0.00551,55822.7,307.58,0.2,EUR,EUR,DEMO Beta,DB-0232,Dip buy
2024-05-01T05:52:48+00:00,BUY,BTC,0.008628,58788.46,507.23,0.21,EUR,EUR,DEMO Beta,DB-0233,Dip buy
2024-05-08T15:59:12+00:00,BUY,BTC,0.00823,55108.48,453.54,0.6,EUR,EUR,DEMO Beta,DB-0234,Dip buy
2024-05-16T05:34:36+00:00,BUY,BTC,0.006828,55702.9,380.34,0.25,EUR,EUR,DEMO Beta,DB-0235,Regular investment
2024-05-23T12:42:00+00:00,BUY,BTC,0.011698,60674.87,709.77,0.4,EUR,EUR,DEMO Beta,DB-0236,Dip buy
2024-05-31T00:20:24+00:00,BUY,BTC,0.011134,55639.55,619.49,0.86,EUR,EUR,DEMO Beta,DB-0237,Portfolio rebalance
2024-06-08T11:45:48+00:00,BUY,BTC,0.010851,56325.66,611.19,0.55,EUR,EUR,DEMO Beta,DB-0238,DCA strategy
2024-06-15T16:18:12+00:00,BUY,BTC,0.00656,56931.57,373.47,0.41,EUR,EUR,DEMO Beta,DB-0239,Regular investment
2024-06-23T09:38:36+00:00,BUY,BTC,0.007246,53697.53,389.09,0.34,EUR,EUR,DEMO Beta,DB-0240,Monthly purchase
2024-06-30T18:23:00+00:00,BUY,BTC,0.003871,54270.53,210.08,0.16,EUR,EUR,DEMO Beta,DB-0241,Regular investment
2024-07-08T15:27:24+00:00,BUY,BTC,0.009089,56103.99,509.93,0.38,EUR,EUR,DEMO Beta,DB-0242,Dip buy
2024-07-15T21:44:48+00:00,BUY,BTC,0.011379,53534.86,609.17,0.33,EUR,EUR,DEMO Beta,DB-0243,Portfolio rebalance
2024-07-23T22:48:12+00:00,BUY,BTC,0.002162,52849.35,114.26,0.1,EUR,EUR,DEMO Beta,DB-0244,Dip buy
2024-07-31T13:53:36+00:00,BUY,BTC,0.006895,54485.82,375.68,0.55,EUR,EUR,DEMO Beta,DB-0245,Monthly purchase
2024-08-07T18:56:00+00:00,BUY,BTC,0.006097,53627.99,326.97,0.44,EUR,EUR,DEMO Beta,DB-0246,DCA strategy
2024-08-15T05:05:24+00:00,BUY,BTC,0.008547,51668.24,441.61,0.58,EUR,EUR,DEMO Beta,DB-0247,Portfolio rebalance
2024-08-23T15:41:48+00:00,BUY,BTC,0.010195,50671.46,516.6,0.39,EUR,EUR,DEMO Beta,DB-0248,DCA strategy
2024-08-30T13:58:12+00:00,BUY,BTC,0.011652,53888.56,627.91,0.52,EUR,EUR,DEMO Beta,DB-0249,DCA strategy
2024-09-06T23:03:36+00:00,BUY,BTC,0.003862,52921.35,204.38,0.3,EUR,EUR,DEMO Beta,DB-0250,DCA strategy
2024-09-15T04:14:00+00:00,BUY,BTC,0.010401,54350.9,565.3,0.57,EUR,EUR,DEMO Beta,DB-0251,Portfolio rebalance
2024-09-22T22:52:24+00:00,BUY,BTC,0.006082,50699.23,308.35,0.4,EUR,EUR,DEMO Beta,DB-0252,Monthly purchase
2024-09-29T18:22:48+00:00,BUY,BTC,0.001678,50031.56,83.95,0.11,EUR,EUR,DEMO Beta,DB-0253,Monthly purchase
2024-10-07T21:16:12+00:00,BUY,BTC,0.01006,60499.84,608.63,0.49,EUR,EUR,DEMO Beta,DB-0254,DCA strategy
2024-10-15T21:03:36+00:00,BUY,BTC,0.003847,67303.64,258.92,0.34,EUR,EUR,DEMO Beta,DB-0255,DCA strategy
2024-10-22T16:55:00+00:00,BUY,BTC,0.003175,73686.63,233.96,0.26,EUR,EUR,DEMO Beta,DB-0256,Monthly purchase
2024-10-30T07:50:24+00:00,BUY,BTC,0.01032,71106.44,733.82,0.95,EUR,EUR,DEMO Beta,DB-0257,DCA strategy
2024-11-07T12:27:48+00:00,BUY,BTC,0.006071,78250.11,475.06,0.28,EUR,EUR,DEMO Beta,DB-0258,Portfolio rebalance
2024-11-14T14:33:12+00:00,BUY,BTC,0.008969,81451.88,730.54,0.69,EUR,EUR,DEMO Beta,DB-0259,Regular investment
2024-11-22T20:44:36+00:00,BUY,BTC,0.002901,83502.35,242.24,0.15,EUR,EUR,DEMO Beta,DB-0260,Monthly purchase
2024-11-30T05:54:00+00:00,BUY,BTC,0.005906,80154.85,473.39,0.27,EUR,EUR,DEMO Beta,DB-0261,Portfolio rebalance
2024-12-08T01:14:24+00:00,BUY,BTC,0.003704,86013.0,318.59,0.23,EUR,EUR,DEMO Beta,DB-0262,Regular investment
2024-12-15T05:00:48+00:00,BUY,BTC,0.006269,88253.62,553.26,0.27,EUR,EUR,DEMO Beta,DB-0263,Regular investment
2024-12-22T20:00:12+00:00,BUY,BTC,0.003194,81916.51,261.64,0.36,EUR,EUR,DEMO Beta,DB-0264,Portfolio rebalance
2024-12-30T02:55:36+00:00,BUY,BTC,0.011935,82867.76,989.03,0.99,EUR,EUR,DEMO Beta,DB-0265,DCA strategy
2025-01-06T18:17:00+00:00,BUY,BTC,0.009601,92306.75,886.24,0.7,EUR,EUR,DEMO Beta,DB-0266,Portfolio rebalance
2025-01-15T00:28:24+00:00,BUY,BTC,0.004784,90476.63,432.84,0.44,EUR,EUR,DEMO Beta,DB-0267,Dip buy
2025-01-22T14:39:48+00:00,BUY,BTC,0.002978,87017.76,259.14,0.19,EUR,EUR,DEMO Beta,DB-0268,Monthly purchase
2025-01-30T11:25:12+00:00,BUY,BTC,0.009918,83857.87,831.7,0.59,EUR,EUR,DEMO Beta,DB-0269,Regular investment
2025-02-06T04:07:36+00:00,BUY,BTC,0.009435,84519.22,797.44,1.2,EUR,EUR,DEMO Beta,DB-0270,Monthly purchase
2025-02-13T22:14:00+00:00,BUY,BTC,0.008226,79762.47,656.13,0.45,EUR,EUR,DEMO Beta,DB-0271,DCA strategy
2025-02-21T13:25:24+00:00,BUY,BTC,0.011426,83886.86,958.49,0.99,EUR,EUR,DEMO Beta,DB-0272,Regular investment
2025-02-28T23:57:48+00:00,BUY,BTC,0.010231,79372.93,812.06,1.08,EUR,EUR,DEMO Beta,DB-0273,Monthly purchase
2025-03-09T01:33:12+00:00,BUY,BTC,0.004498,75945.1,341.6,0.41,EUR,EUR,DEMO Beta,DB-0274,Dip buy
2025-03-16T18:32:36+00:00,BUY,BTC,0.00131,81229.04,106.41,0.12,EUR,EUR,DEMO Beta,DB-0275,Portfolio rebalance
2025-03-24T17:55:00+00:00,BUY,BTC,0.007194,78496.13,564.7,0.34,EUR,EUR,DEMO Beta,DB-0276,Regular investment
2025-03-31T18:34:24+00:00,BUY,BTC,0.002931,78328.57,229.58,0.1,EUR,EUR,DEMO Beta,DB-0277,DCA strategy
2025-04-08T00:16:48+00:00,BUY,BTC,0.003407,76930.04,262.1,0.26,EUR,EUR,DEMO Beta,DB-0278,DCA strategy
2025-04-15T23:31:12+00:00,BUY,BTC,0.007755,78012.67,604.99,0.78,EUR,EUR,DEMO Beta,DB-0279,Dip buy
2025-04-23T23:39:36+00:00,BUY,BTC,0.011107,81424.55,904.38,1.2,EUR,EUR,DEMO Beta,DB-0280,Dip buy
2025-05-01T05:30:00+00:00,BUY,BTC,0.002625,76518.01,200.86,0.24,EUR,EUR,DEMO Beta,DB-0281,Monthly purchase
2025-05-09T00:31:24+00:00,BUY,BTC,0.010311,82596.97,851.66,1.15,EUR,EUR,DEMO Beta,DB-0282,DCA strategy
2025-05-16T18:01:48+00:00,BUY,BTC,0.011361,79675.58,905.19,0.76,EUR,EUR,DEMO Beta,DB-0283,DCA strategy
2025-05-24T07:03:12+00:00,BUY,BTC,0.004549,79718.91,362.64,0.53,EUR,EUR,DEMO Beta,DB-0284,Regular investment
2025-05-31T10:39:36+00:00,BUY,BTC,0.011567,83721.9,968.41,1.08,EUR,EUR,DEMO Beta,DB-0285,Monthly purchase
2025-06-08T12:53:00+00:00,BUY,BTC,0.007182,83698.9,601.13,0.83,EUR,EUR,DEMO Beta,DB-0286,Portfolio rebalance
2025-06-15T19:14:24+00:00,BUY,BTC,0.003456,84353.33,291.53,0.31,EUR,EUR,DEMO Beta,DB-0287,Monthly purchase
2025-06-23T05:01:48+00:00,BUY,BTC,0.009074,81002.75,735.02,0.53,EUR,EUR,DEMO Beta,DB-0288,Monthly purchase
2025-06-30T22:05:12+00:00,BUY,BTC,0.011437,83876.41,959.29,1.38,EUR,EUR,DEMO Beta,DB-0289,Regular investment
2025-07-08T21:38:36+00:00,BUY,BTC,0.009479,86946.36,824.16,0.84,EUR,EUR,DEMO Beta,DB-0290,Monthly purchase
2025-07-16T06:21:00+00:00,BUY,BTC,0.011131,85562.84,952.4,1.39,EUR,EUR,DEMO Beta,DB-0291,Monthly purchase
2025-07-23T17:14:24+00:00,BUY,BTC,0.002145,86495.6,185.53,0.18,EUR,EUR,DEMO Beta,DB-0292,Dip buy
2025-08-01T02:13:48+00:00,BUY,BTC,0.003618,88199.04,319.1,0.47,EUR,EUR,DEMO Beta,DB-0293,Monthly purchase
2025-08-08T03:07:12+00:00,BUY,BTC,0.011594,87876.33,1018.84,1.33,EUR,EUR,DEMO Beta,DB-0294,Dip buy
2025-08-16T05:57:36+00:00,BUY,BTC,0.003917,86924.9,340.48,0.23,EUR,EUR,DEMO Beta,DB-0295,DCA strategy
2025-08-23T04:59:00+00:00,BUY,BTC,0.009657,86684.23,837.11,1.0,EUR,EUR,DEMO Beta,DB-0296,DCA strategy
2025-08-31T09:20:24+00:00,BUY,BTC,0.009058,87683.96,794.24,1.16,EUR,EUR,DEMO Beta,DB-0297,Regular investment
2025-09-08T01:01:48+00:00,BUY,BTC,0.005166,89937.74,464.62,0.46,EUR,EUR,DEMO Beta,DB-0298,DCA strategy
2025-09-15T07:35:12+00:00,BUY,BTC,0.009676,92959.26,899.47,0.93,EUR,EUR,DEMO Beta,DB-0299,Monthly purchase
2025-09-22T22:53:36+00:00,BUY,BTC,0.001811,86963.91,157.49,0.21,EUR,EUR,DEMO Beta,DB-0300,Dip buy
